Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:0xpEgKosAcAsNHbqOq5bo7,"What You've Done to Me","Samantha Jade","Samantha Jade",2012-12-07,212960,47,false,204029,2019-10-27T03:43:25Z,"","Sony Music Entertainment",0.646,0.757,2,-3.927,1,0.0326,0.00389,0.00000117,0.11,0.375,127.541,4
spotify:track:15JINEqzVMv3SvJTAXAKED,"Love The Way You Lie","Recovery","Eminem,Rihanna",2010-06-18,263373,87,true,204029,2019-10-28T07:20:28Z,"rap,hip hop","Aftermath",0.749,0.925,10,-5.034,1,0.227,0.241,0,0.52,0.641,86.989,4
spotify:track:0AtP8EkGPn6SwxKDaUuXec,"Remember The Name (feat. Eminem & 50 Cent)","No.6 Collaborations Project","Ed Sheeran,Eminem,50 Cent",2019-07-12,207760,68,true,204029,2019-10-28T07:20:44Z,"soft pop,rap,hip hop,east coast hip hop","Atlantic Records UK",0.852,0.666,11,-6.923,0,0.184,0.135,0,0.798,0.726,91.046,4
spotify:track:4aebBr4JAihzJQR0CiIZJv,"Hello","25","Adele",2015-11-20,295502,2,false,204029,2019-10-29T09:25:20Z,"soft pop","XL Recordings",0.47,0.431,5,-6.129,0,0.0342,0.329,0,0.0854,0.289,157.98,4
spotify:track:7Ie9W94M7OjPoZVV216Xus,"Not Afraid","Recovery","Eminem",2010-06-18,248133,81,true,204029,2019-10-29T09:27:06Z,"rap,hip hop","Aftermath",0.855,0.954,0,-1.19,0,0.264,0.529,0,0.205,0.668,114.635,5
spotify:track:3HNTLCpAGnizbyJmk7466r,"Never Let Me Go","Ceremonials (Original Deluxe Version)","Florence + The Machine",2011-01-01,270973,73,false,204029,2019-10-30T21:45:38Z,"baroque pop","Universal-Island Records Ltd.",0.478,0.735,9,-3.212,1,0.0372,0.299,0.00000194,0.381,0.246,144.727,4
spotify:track:3fbNKNZLuH8ZStxcVVeORs,"Beggin'","Contraband","Madcon",2011-05-09,217573,0,true,204029,2019-11-02T02:03:55Z,"norwegian hip hop","Jive Epic",0.716,0.796,4,-4.811,0,0.068,0.0296,0,0.0624,0.392,129.038,4
spotify:track:5KBARWIxeMGkvUax9VtVC9,"My Type","ICY","Saweetie",2019-03-29,126446,74,true,204029,2019-11-04T07:39:40Z,"","ICY/Artistry Records/Warner Records",0.899,0.811,2,-6.294,1,0.258,0.000677,0,0.0672,0.587,105.038,4
spotify:track:1nrsFfACPG4Hnw5AuOpCND,"Smack a Bitch","Smack a Bitch","Rico Nasty",2018-01-17,138352,55,true,204029,2019-11-04T10:41:11Z,"","Sugar Trap",0.703,0.7,2,-2.417,1,0.221,0.0055,0,0.115,0.34,169.861,4
spotify:track:37s8uwIjw72XfMseKJXNOO,"Rockefeller Street (New Nightcore) [#Rockefellerstreet Remix]","Rockefeller Street (New Nightcore) [#Rockefellerstreet Remix]","Getter Jaani",2018-12-14,155008,64,false,204029,2019-11-07T21:43:15Z,"nightcore","Moonwalk",0.659,0.936,2,-3.519,1,0.0606,0.283,0.0207,0.192,0.884,161.983,4
spotify:track:1NDxZ7cFAo481dtYWdrUnR,"Pretty Girl - Cheat Codes X CADE Remix","Pretty Girl (Cheat Codes X CADE Remix)","Maggie Lindemann,Cheat Codes,CADE",2017-03-02,193613,69,true,204029,2019-11-07T21:43:26Z,"","300 Entertainment",0.703,0.868,7,-4.661,0,0.0291,0.15,0.132,0.104,0.733,121.03,4
spotify:track:7xYnUQigPoIDAMPVK79NEq,"Run It! (feat. Juelz Santana)","Chris Brown (Expanded Edition)","Chris Brown,Juelz Santana",2005,229866,81,false,204029,2019-11-09T00:33:27Z,"r&b","Jive",0.846,0.482,1,-6.721,0,0.129,0.0246,0,0.393,0.212,100.969,4
spotify:track:6J6RWKCPN5RFKHUKEUFjxS,"Step by Step","Step By Step","New Kids On The Block",1990-06-04,267293,64,false,204029,2019-11-10T21:43:43Z,"","Columbia",0.787,0.63,0,-12.295,1,0.0609,0.0274,0.00000669,0.161,0.882,125.347,4
spotify:track:3nnG7AM9QopHVPEuLX3Khk,"Let It Go","Chaos And The Calm","James Bay",2015-03-20,260532,73,false,204029,2019-11-14T09:43:50Z,"","Universal Records",0.536,0.311,1,-10.396,1,0.0288,0.82,0.0000165,0.107,0.246,147.486,4
spotify:track:7qEHsqek33rTcFNT9PFqLf,"Someone You Loved","Divinely Uninspired To A Hellish Extent","Lewis Capaldi",2019-05-17,182160,88,false,204029,2019-11-14T09:45:41Z,"soft pop","Vertigo Berlin",0.501,0.405,1,-5.679,1,0.0319,0.751,0,0.105,0.446,109.891,4
spotify:track:1ZPWWSwCkxKfqdp4H0RFCo,"ROXANNE","ROXANNE","Arizona Zervas",2019-10-10,163636,0,true,204029,2019-11-14T09:52:10Z,"","Arizona Zervas",0.621,0.601,6,-5.616,0,0.148,0.0522,0,0.46,0.457,116.735,5
spotify:track:7CHi4DtfK4heMlQaudCuHK,"Lose Control","Lose Control","MEDUZA,Becky Hill,Goodboys",2019-10-11,168387,73,false,204029,2019-11-14T09:52:29Z,"","Virgin",0.598,0.527,10,-8.659,0,0.0415,0.129,0,0.14,0.53,123.943,4
spotify:track:07Oz5StQ7GRoygNLaXs2pd,"Good as Hell (feat. Ariana Grande) - Remix","Good as Hell (feat. Ariana Grande) [Remix]","Lizzo,Ariana Grande",2016,159011,63,false,204029,2019-11-14T09:52:38Z,"pop","Nice Life/Atlantic",0.668,0.892,5,-3.001,0,0.0645,0.298,0,0.735,0.478,95.927,4
spotify:track:02VHspkXhhH1QCInRWWIfr,"Catching Feelings (feat. Six60)","Catching Feelings (feat. Six60)","Drax Project,SIX60",2019-09-04,218854,46,false,204029,2019-11-14T09:52:50Z,"nz reggae","EMI Recorded Music Australia Pty Ltd (Distribution)",0.397,0.524,3,-5.846,1,0.103,0.607,0,0.157,0.343,175.562,4
spotify:track:2b8fOow8UzyDFAE27YhOZM,"Memories","Memories","Maroon 5",2019-09-20,189486,34,false,204029,2019-11-16T22:10:48Z,"pop","222 Records/Interscope Records",0.764,0.32,11,-7.209,1,0.0546,0.837,0,0.0822,0.575,91.019,4
spotify:track:0gLgeBJAPDiWypFnWvoszR,"Fire at Will","So What?","Duplex Heart,Kitty Lingmerth",2017-12-15,220000,30,false,204029,2019-11-19T07:47:34Z,"","Epidemic Sound",0.622,0.774,4,-5.058,1,0.0411,0.00271,0.0496,0.18,0.451,107.984,4
spotify:track:02gj0J38nzyO9lNi9mzi3A,"Power (feat. Stormzy)","Glory Days: The Platinum Edition","Little Mix,Stormzy",2017-11-24,242293,2,false,204029,2019-11-21T08:33:14Z,"grime,uk drill","Syco Music",0.586,0.865,7,-4.092,1,0.319,0.0345,0.00000555,0.165,0.468,172.917,4
spotify:track:1pwo8l3Ko7idwaz4LVUEC4,"Shout Out to My Ex","Glory Days: The Platinum Edition","Little Mix",2017-11-24,246240,1,false,204029,2019-11-21T08:33:19Z,"","Syco Music",0.773,0.747,5,-4.061,1,0.0889,0.0239,0.00000823,0.11,0.8,126.014,4
spotify:track:2KV6j7i6JUPQY3PS6aNvMg,"How It’s Done (with Kim Petras ALMA Stefflon Don)","Charlie's Angels (Original Motion Picture Soundtrack)","Kash Doll,Kim Petras,ALMA,Stefflon Don",2019-11-01,182533,46,false,204029,2019-11-26T09:57:52Z,"dancehall","Silver Cloud/Charlie's Angels",0.723,0.924,10,-5.669,0,0.0559,0.00269,0.00248,0.0817,0.58,122.004,4
spotify:track:1eq1wUnLVLg4pdEfx9kajC,"Rolling in the Deep","21","Adele",2011-01-19,228093,3,true,204029,2019-11-30T21:11:53Z,"soft pop","XL Recordings",0.73,0.77,8,-5.114,1,0.0298,0.138,0,0.0473,0.507,104.948,4
spotify:track:4QNpBfC0zvjKqPJcyqBy9W,"Give Me Everything (feat. Nayer)","Planet Pit (Deluxe Version)","Pitbull,AFROJACK,Ne-Yo,Nayer",2011-06-17,252306,90,false,204029,2019-11-30T21:12:07Z,"edm,big room,latin dance","Mr.305/Polo Grounds Music/J Records",0.671,0.939,8,-3.206,1,0.161,0.191,0,0.298,0.53,129.024,4
spotify:track:2tpWsVSb9UEmDRxAl1zhX1,"Counting Stars","Native","OneRepublic",2013-01-01,257265,90,false,204029,2019-11-30T21:12:41Z,"soft pop","Mosley / Interscope",0.663,0.706,1,-4.972,0,0.0383,0.0654,0,0.118,0.474,122.013,4
spotify:track:3oiMJQAWVaxSubJ7b2VUtX,"Fancy","The New Classic (Deluxe Version)","Iggy Azalea,Charli xcx",2014-01-01,199938,71,true,204029,2019-11-30T21:13:04Z,"hyperpop,art pop","EMI",0.912,0.716,10,-4.141,0,0.0698,0.0904,0,0.0491,0.377,94.981,4
spotify:track:7fBv7CLKzipRk6EC6TWHOB,"The Hills","Beauty Behind The Madness","The Weeknd",2015-08-28,242253,88,true,204029,2019-11-30T21:13:55Z,"","Universal Republic Records",0.585,0.564,0,-7.063,0,0.0515,0.0671,0,0.135,0.137,113.003,4
spotify:track:1zi7xx7UVEFkmKfv06H8x0,"One Dance","Views","Drake,Wizkid,Kyla",2016-05-06,173986,89,false,204029,2019-11-30T21:14:07Z,"rap,afrobeats,afrobeat,afropop,azonto,afroswing,afropiano","Cash Money Records/Young Money Ent./Universal Rec.",0.792,0.625,1,-5.609,1,0.0536,0.00776,0.0018,0.329,0.37,103.967,4
spotify:track:34gCuhDGsG4bRPIf9bb02f,"Thinking out Loud","x (Deluxe Edition)","Ed Sheeran",2014-06-21,281560,86,false,204029,2019-12-04T07:59:42Z,"soft pop","Atlantic Records UK",0.781,0.445,2,-6.061,1,0.0295,0.474,0,0.184,0.591,78.998,4
spotify:track:7y2YUIyCuVhBidENVT0068,"Love Me Like You Do - From Fifty Shades Of Grey","Love Me Like You Do (From Fifty Shades Of Grey)","Ellie Goulding",2015-01-07,252538,2,false,204029,2019-12-04T07:59:53Z,"","Universal Music Group",0.258,0.631,5,-6.617,0,0.0541,0.281,0,0.127,0.266,189.583,4
spotify:track:4WjH9Bzt3kx7z8kl0awxh4,"Lean On (feat. MØ & DJ Snake)","Peace Is The Mission","Major Lazer,MØ,DJ Snake",2015-05-29,176561,3,false,204029,2019-12-04T08:00:05Z,"moombahton","Mad Decent.",0.723,0.809,7,-3.081,0,0.0625,0.00346,0.00123,0.565,0.274,98.007,4
spotify:track:7oGZAicScQt96OAW4AruYy,"Want to Want Me","Everything Is 4","Jason Derulo",2015-05-29,207719,79,false,204029,2019-12-04T08:00:17Z,"","Beluga Heights/Warner Records",0.775,0.68,0,-5.508,0,0.0629,0.00906,0,0.109,0.656,114.025,4
spotify:track:3a1EEmLANv2Mc82WT3hsTL,"Style","1989 (Deluxe)","Taylor Swift",2014-10-27,231000,0,false,204029,2019-12-04T08:00:38Z,"","Universal Music Group",0.588,0.791,7,-5.595,1,0.0402,0.00245,0.00258,0.118,0.487,94.933,4
spotify:track:1HTvqpSZrJ27fKdhpnot3S,"Jealous","Jealous","Nick Jonas",2014-09-05,222226,0,false,204029,2019-12-04T08:00:52Z,"","Universal Music Group",0.694,0.692,11,-3.814,0,0.115,0.00955,0,0.466,0.379,93.022,4
spotify:track:2bJvI42r8EF3wxjOuDav4r,"Time of Our Lives","Globalization","Pitbull,Ne-Yo",2014-11-24,229360,87,true,204029,2019-12-04T08:00:58Z,"","Mr.305/Polo Grounds Music/RCA Records",0.721,0.802,1,-5.797,1,0.0583,0.0921,0,0.694,0.724,124.022,4
spotify:track:7x5xYW5W42OGPAdHUyyguy,"Locked Away (feat. Adam Levine)","What Dreams Are Made Of","R. City,Adam Levine",2015-10-09,227480,83,false,204029,2019-12-04T08:01:04Z,"","Kemosabe Records/RCA Records",0.509,0.671,1,-5.709,1,0.0678,0.304,0,0.0452,0.55,118.413,5
spotify:track:2OlWBmSjf1aUPGLNf0UI5A,"One Last Time","My Everything (Deluxe)","Ariana Grande",2014-08-22,197266,2,false,204029,2019-12-04T08:01:40Z,"pop","Universal Music Group",0.628,0.593,8,-5.036,1,0.0323,0.093,0.00000165,0.096,0.104,125.026,4
spotify:track:2YlZnw2ikdb837oKMKjBkW,"Like I'm Gonna Lose You (feat. John Legend)","Title (Deluxe)","Meghan Trainor,John Legend",2015-01-12,225053,77,false,204029,2019-12-04T08:01:48Z,"soft pop,neo soul","Epic",0.63,0.53,0,-7.259,1,0.0434,0.4,0,0.177,0.417,108.038,3
spotify:track:6RtPijgfPKROxEzTHNRiDp,"Rude","Don't Kill the Magic","MAGIC!",2014-06-25,224840,86,false,204029,2019-12-04T08:02:04Z,"","Latium Records/RCA Records",0.773,0.758,1,-4.993,1,0.0381,0.0422,0,0.305,0.925,144.033,4
spotify:track:3s4U7OHV7gnj42VV72eSZ6,"Rather Be (feat. Jess Glynne)","Rather Be (feat. Jess Glynne)","Clean Bandit,Jess Glynne",2014-01-17,227833,76,false,204029,2019-12-04T08:02:45Z,"","Atlantic Records",0.799,0.586,11,-6.735,1,0.0377,0.162,0.00000203,0.193,0.549,120.97,4
spotify:track:13P5rwmk2EsoFRIz9UCeh9,"Cool Kids","Talking Dreams (Deluxe Edition)","Echosmith",2013-10-04,237626,75,false,204029,2019-12-04T08:02:50Z,"","Warner Records",0.719,0.671,8,-6.279,1,0.0336,0.0372,0.00000821,0.12,0.786,130.027,4
spotify:track:2rJojRundKuKFgbvmCAYva,"Me And My Broken Heart","Me And My Broken Heart","Rixton",2014-01-01,193826,0,false,204029,2019-12-04T08:03:06Z,"","Universal Music Group",0.545,0.775,5,-4.325,0,0.0349,0.00636,0,0.192,0.516,174.086,4
spotify:track:5CLGzJsGqhCEECcpnFQA8x,"These Days (feat. Jess Glynne Macklemore & Dan Caplen)","These Days (feat. Jess Glynne Macklemore & Dan Caplen)","Rudimental,Jess Glynne,Macklemore,Dan Caplen",2018-01-19,210772,73,false,204029,2019-12-04T08:04:47Z,"","Atlantic Records UK",0.653,0.809,0,-4.057,1,0.0474,0.194,0,0.165,0.55,92.213,4
spotify:track:3w3y8KPTfNeOKPiqUTakBh,"Locked out of Heaven","Unorthodox Jukebox","Bruno Mars",2012-12-07,233478,90,false,204029,2019-12-04T08:04:57Z,"","Atlantic Records",0.726,0.698,5,-4.165,1,0.0431,0.049,0,0.309,0.867,143.994,4
spotify:track:5cPO2j2p9Myq77YQVwWyrN,"She Looks So Perfect","5 Seconds Of Summer","5 Seconds of Summer",2014-06-27,202496,61,false,204029,2019-12-05T06:26:28Z,"","Capitol",0.494,0.951,9,-4.237,1,0.132,0.000569,0,0.327,0.441,160.025,4
spotify:track:6DCZcSspjsKoFjzjrWoCdn,"God's Plan","Scorpion","Drake",2018-06-29,198973,85,true,204029,2019-12-10T07:32:21Z,"rap","Cash Money/Drake LP6",0.754,0.449,7,-9.211,1,0.109,0.0332,0.0000829,0.552,0.357,77.169,4
spotify:track:6xkryXuiZU360Lngd4sx13,"Fantasy","Daydream","Mariah Carey",1995-10-03,243493,78,false,204029,2019-12-11T21:47:55Z,"christmas","Columbia",0.669,0.727,7,-7.588,1,0.0353,0.139,0,0.123,0.807,102.322,4
spotify:track:20I6sIOMTCkB6w7ryavxtO,"Call Me Maybe","Kiss","Carly Rae Jepsen",2012-01-01,193400,84,false,204029,2019-12-24T01:37:18Z,"","Silent Records IGA",0.782,0.58,7,-6.548,1,0.0407,0.0114,0.00000228,0.108,0.66,120.021,4
spotify:track:25ZttbpeUKDOm3aghD2oBJ,"I Kissed A Girl","One Of The Boys","Katy Perry",2008,179640,62,false,204029,2019-12-24T01:37:30Z,"pop","Capitol Records",0.702,0.76,5,-3.174,1,0.0684,0.00226,0,0.132,0.696,129.996,4
spotify:track:2EEeOnHehOozLq4aS0n6SL,"iSpy (feat. Lil Yachty)","iSpy (feat. Lil Yachty)","KYLE,Lil Yachty",2016-12-02,253106,70,true,204029,2019-12-24T01:42:28Z,"","independently popular.",0.746,0.653,7,-6.745,1,0.289,0.378,0,0.229,0.672,75.016,4
spotify:track:285pBltuF7vW8TeWk8hdRR,"Lucid Dreams","Goodbye & Good Riddance","Juice WRLD",2018-12-10,239835,86,true,204029,2020-01-01T04:05:48Z,"melodic rap,emo rap","Juice WRLD Mixtape / ISR P&D",0.511,0.566,6,-7.23,0,0.2,0.349,0,0.34,0.218,83.903,4
spotify:track:6Gg1gjgKi2AK4e0qzsR7sd,"Bandit (with YoungBoy Never Broke Again)","Bandit (with YoungBoy Never Broke Again)","Juice WRLD,YoungBoy Never Broke Again",2019-10-04,189322,70,true,204029,2020-01-02T05:42:44Z,"melodic rap,emo rap","Grade A Productions/Interscope Records",0.474,0.631,5,-5.884,0,0.343,0.0687,0,0.132,0.425,180.051,4
spotify:track:6kls8cSlUyHW2BUOkDJIZE,"Hate Me (with Juice WRLD)","Hate Me (with Juice WRLD)","Ellie Goulding,Juice WRLD",2019-06-26,186223,71,false,204029,2020-01-02T05:42:51Z,"melodic rap,emo rap","Polydor Records",0.657,0.768,8,-4.628,1,0.0507,0.108,0,0.144,0.759,75.025,4
spotify:track:7MJQ9Nfxzh8LPZ9e9u68Fq,"Lose Yourself","SHADYXV","Eminem",2014-11-24,320626,73,true,204029,2020-01-21T00:07:41Z,"rap,hip hop","Shady Records",0.689,0.735,2,-4.545,1,0.267,0.00922,0.00072,0.365,0.059,171.403,4
spotify:track:6WrI0LAC5M1Rw2MnX2ZvEg,"Don't Start Now","Don't Start Now","Dua Lipa",2019-10-31,183290,76,false,204029,2020-01-22T23:21:02Z,"pop","Warner Records",0.794,0.793,11,-4.521,0,0.0842,0.0125,0,0.0952,0.677,123.941,4
spotify:track:2VEsmoek0sol9MnJFyoG9e,"Burnin' Up","A Little Bit Longer","Jonas Brothers",2008-08-12,175093,71,false,204029,2020-02-16T21:45:27Z,"","Republic Records",0.667,0.954,2,-3.462,1,0.0817,0.0296,0,0.331,0.807,114.03,4
spotify:track:3ZxC6Q9cfyXEavGqZM7SME,"Mr Saxobeat","Saxobeats","Alexandra Stan",2011,195105,1,false,204029,2020-02-19T11:17:07Z,"","Central Station Records",0.733,0.931,11,-4.152,0,0.0465,0.022,0.000303,0.141,0.797,126.972,4
spotify:track:7o7E1nrHWncYY7PY94gCiX,"Video Killed The Radio Star","The Age Of Plastic","The Buggles",1980-01-10,252773,73,false,204029,2020-03-02T21:50:05Z,"","Universal-Island Records Ltd.",0.682,0.679,1,-11.548,1,0.0755,0.103,0.00831,0.204,0.251,131.157,4
spotify:track:2nC3QhMI9reBIOWutbU3Tj,"Moral of the Story","Moral of the Story","Ashe",2019-02-14,201083,74,true,204029,2020-03-04T11:12:40Z,"","Mom+Pop",0.572,0.406,10,-8.624,1,0.0427,0.587,0.00000448,0.102,0.265,119.812,4
spotify:track:0pqnGHJpmpxLKifKRmU6WP,"Believer","Evolve","Imagine Dragons",2017-06-23,204346,89,false,204029,2020-03-09T09:55:22Z,"","Kid Ina Korner / Interscope",0.776,0.78,10,-4.374,0,0.128,0.0622,0,0.081,0.666,124.949,4
spotify:track:7FIWs0pqAYbP91WWM0vlTQ,"Godzilla (feat. Juice WRLD)","Music To Be Murdered By","Eminem,Juice WRLD",2020-01-17,210800,84,true,204029,2020-03-09T21:46:39Z,"rap,hip hop,melodic rap,emo rap","Shady/Aftermath/Interscope Records",0.808,0.745,10,-5.26,0,0.342,0.145,0,0.292,0.829,165.995,4
spotify:track:4TnjEaWOeW0eKTKIEvJyCa,"Falling","Falling","Trevor Daniel",2018-10-05,159381,5,false,204029,2020-03-12T07:42:27Z,"","Alamo Records",0.785,0.431,10,-8.756,0,0.0364,0.123,0,0.0887,0.236,127.085,4
spotify:track:0nbXyq5TXYPCO7pr3N8S4I,"The Box","Please Excuse Me for Being Antisocial","Roddy Ricch",2019-12-06,196652,84,true,204029,2020-03-12T07:42:40Z,"melodic rap","Atlantic Records",0.896,0.586,10,-6.687,0,0.0559,0.104,0,0.79,0.642,116.971,4
spotify:track:5iFwAOB2TFkPJk8sMlxP8g,"Make You Mine","Make You Mine","PUBLIC",2019-08-09,232906,74,false,204029,2020-03-12T07:43:56Z,"","Island Records",0.606,0.799,9,-4.452,1,0.0261,0.0128,0,0.15,0.638,103.014,4
spotify:track:3usbnvDFtOhY09cRNar8Zg,"FRIENDS","HOMESICK","LAUNDRY DAY",2019-03-22,266471,55,false,204029,2020-03-12T11:00:55Z,"bedroom pop","Polo and Fomo",0.522,0.554,5,-6.978,1,0.029,0.49,0.0000104,0.155,0.512,87.051,4
spotify:track:5xvUgoVED1F4mBu8FL0HaW,"Ready or Not","Hello My Name Is...","Bridgit Mendler",2012-01-01,200946,74,false,204029,2020-03-15T01:46:39Z,"","Hollywood Records",0.715,0.872,2,-3.835,1,0.0509,0.00351,0.0000384,0.107,0.748,93.043,4
spotify:track:1rlIrbWboTRGeKfHhgbJRZ,"FLIP THE SWITCH (feat. Drake)","QUAVO HUNCHO","Quavo,Drake",2018-10-12,156195,60,true,204029,2020-03-15T01:50:10Z,"rap","Quality Control Music/Motown Records/Capitol Records",0.853,0.637,3,-5.924,0,0.331,0.129,0,0.267,0.496,86.048,4
spotify:track:22LAwLoDA5b4AaGSkg6bKW,"Blueberry Faygo","Certified Hitmaker","Lil Mosey",2020-02-06,162546,75,true,204029,2020-03-15T01:50:37Z,"melodic rap","Mogul Vision/Interscope Records",0.774,0.554,0,-7.909,1,0.0383,0.207,0,0.132,0.349,99.034,4
spotify:track:3yOlyBJuViE2YSGn3nVE1K,"My Oh My (feat. DaBaby)","Romance","Camila Cabello,DaBaby",2019-12-06,170746,76,false,204029,2020-03-15T01:50:59Z,"","Syco Music/Epic",0.724,0.491,8,-6.024,1,0.0296,0.018,0.0000129,0.0887,0.383,105.046,4
spotify:track:3TcL0dyCMyr0kyTTc4NLgI,"Who Says","When The Sun Goes Down","Selena Gomez & The Scene",2011-01-01,195613,76,false,204029,2020-03-15T10:23:38Z,"","Hollywood Records",0.682,0.927,4,-2.915,1,0.0479,0.0843,0,0.149,0.744,101.019,4
spotify:track:5ArQzSBevAdXTxRY6Ulhbq,"Mama Said","Lukas Graham","Lukas Graham",2016-04-01,206902,71,false,204029,2020-03-16T10:18:44Z,"","Warner Records",0.712,0.799,7,-4.564,0,0.0703,0.0447,0.000064,0.37,0.591,83.996,4
spotify:track:267nfLfaSSDa9ivHncHynh,"Breathe","Take Shelter","Olly Alexander (Years & Years)",2014-01-01,233228,78,false,204029,2020-03-16T11:02:46Z,"","Polydor Records",0.746,0.486,10,-7.004,1,0.0344,0.222,0.00000141,0.123,0.417,92.057,4
spotify:track:6ap9lSRJ0iLriGLqoJ44cq,"CITY OF ANGELS","DROPPED OUTTA COLLEGE","24kGoldn",2019-11-22,112493,68,false,204029,2020-03-17T11:33:44Z,"","Records/Columbia",0.686,0.541,0,-4.993,0,0.0493,0.042,0,0.0675,0.724,120.082,4
spotify:track:6jizk5lOUnfpaZXYMdfeC6,"Trumpets","Tattoos","Jason Derulo",2013-09-10,217306,69,false,204029,2020-03-18T09:18:13Z,"","Beluga Heights/Warner Records",0.627,0.703,0,-4.884,1,0.236,0.563,0,0.0962,0.64,81.897,4
spotify:track:1Vv0MPcooEoQzVZYfKMgKW,"Ugly Heart","Ugly Heart","G.R.L.",2014-06-03,199580,68,false,204029,2020-03-18T09:18:19Z,"","Kemosabe Records/RCA Records",0.649,0.79,9,-5.529,1,0.0482,0.0167,0,0.255,0.458,124.993,4
spotify:track:7mlGufYKRiJEO2dglocn6o,"Who's That Girl (feat. Eve)","Twenty Ten","Guy Sebastian,Eve",2010-11-19,220440,57,false,204029,2020-03-18T09:18:28Z,"","Sony Music Entertainment",0.774,0.85,0,-4.436,1,0.0326,0.0837,0,0.193,0.53,127.031,4
spotify:track:0WCiI0ddWiu5F2kSHgfw5S,"Take It Off","Animal (Expanded Edition)","Kesha",2010-01-01,215200,76,false,204029,2020-03-21T23:46:06Z,"","RCA Records Label",0.729,0.675,5,-5.292,0,0.0286,0.0000414,0.00126,0.0867,0.74,125.036,4
spotify:track:3qGDwGqdyFq3faUU4BmhdY,"Genius","Mountains","Sia,Diplo,Labrinth,LSD",2018-11-01,213040,0,false,204029,2020-03-28T01:44:07Z,"moombahton","Records/Columbia",0.622,0.621,11,-4.924,0,0.129,0.0864,0.000098,0.121,0.567,158.946,4
spotify:track:6otiaV2fagE3s8IvP6WkwG,"I'm Just a Kid","No Pads No Helmets...Just Balls (15th Anniversary Tour Edition)","Simple Plan",2002-03-19,198333,76,false,204029,2020-04-03T09:59:34Z,"pop punk,punk,emo","Rhino Atlantic",0.527,0.834,1,-5.531,1,0.0447,0.00107,0.000102,0.0993,0.422,110.065,4
spotify:track:2iUmqdfGZcHIhS3b9E9EWq,"Everybody Talks","Picture Show","Neon Trees",2012-01-01,177280,82,true,204029,2020-04-10T21:59:17Z,"","Mercury Records",0.471,0.924,8,-3.906,1,0.0584,0.00301,0,0.313,0.716,154.962,4
spotify:track:0GO8y8jQk1PkHzS31d699N,"Tongue Tied","Never Trust a Happy Song","GROUPLOVE",2011-09-02,218013,83,false,204029,2020-04-10T21:59:34Z,"indie","Canvasback/ATL",0.56,0.936,3,-5.835,1,0.0439,0.00847,0,0.161,0.371,112.96,4
spotify:track:2eknDuc5IeulN0hnwEZsjF,"The Next Episode","2001","Dr. Dre,Snoop Dogg",1999-11-16,161506,4,true,204029,2020-04-13T01:23:08Z,"g-funk,gangster rap,west coast hip hop,hip hop,rap","Aftermath",0.923,0.912,10,-2.399,0,0.266,0.0308,0,0.111,0.287,95.305,4
spotify:track:0CoDNRR5Pnd8WxpHgvLocp,"Left Hand Free","Left Hand Free","alt-J",2014-07-09,173626,43,false,204029,2020-04-21T04:09:19Z,"indie,indie rock","Liberator Music",0.697,0.877,3,-4.465,1,0.0462,0.462,0.00943,0.083,0.802,101.99,4
spotify:track:5cY8y2XgOfkAh4kSWLFKkz,"I Write Sins Not Tragedies","A Fever You Can't Sweat Out","Panic! At The Disco",2005-09-27,185586,73,true,204029,2020-05-14T09:03:54Z,"emo","Fueled By Ramen/ADA",,,,,,,,,,,,
spotify:track:5vjLSffimiIP26QG5WcN2K,"Hold On","Hold On","Chord Overstreet",2017-02-03,198853,81,false,204029,2020-05-15T10:25:38Z,"","Safehouse Records / Island Records",0.618,0.443,2,-9.681,1,0.0526,0.469,0,0.0829,0.167,119.949,4
spotify:track:3PfIrDoz19wz7qK7tYeu62,"Don't Start Now","Future Nostalgia","Dua Lipa",2020-03-27,183290,84,false,204029,2020-05-17T03:07:44Z,"pop","Warner Records",0.793,0.793,11,-4.521,0,0.083,0.0123,0,0.0951,0.679,123.95,4
spotify:track:017PF4Q3l4DBUiWoXk4OWT,"Break My Heart","Future Nostalgia","Dua Lipa",2020-03-27,221820,79,false,204029,2020-05-17T03:07:52Z,"pop","Warner Records",0.73,0.729,4,-3.434,0,0.0884,0.167,0.00000139,0.349,0.467,113.011,4
spotify:track:3E7dfMvvCLUddWissuqMwr,"Party In The U.S.A.","The Time Of Our Lives (International Version)","Miley Cyrus",2009-01-01,202066,84,false,204029,2020-05-17T03:21:15Z,"","Hollywood Records",0.652,0.698,10,-4.667,0,0.042,0.00112,0.000115,0.0886,0.47,96.021,4
spotify:track:4HlFJV71xXKIGcU3kRyttv,"Hey Soul Sister","Save Me San Francisco (Golden Gate Edition)","Train",2010-12-01,216773,87,false,204029,2020-05-17T03:21:21Z,"soft pop","Columbia",0.673,0.886,1,-4.44,0,0.0431,0.185,0,0.0826,0.795,97.012,4
